state_date,state_step,factor_1,factor_2,prediction_date,target_quarter,stage,cutoff_month,fallback_used
,209,0.46476402044340714,-1.1380503629853238,2025-07-01,2025-Q3,Early,2025-07-31,full_ar1
,210,2.3517131842504804,6.410242578136058,2025-07-01,2025-Q3,Early,2025-07-31,full_ar1
,211,2.274250584260518,5.819934779057888,2025-07-01,2025-Q3,Early,2025-07-31,full_ar1
,212,2.1759346303074096,5.186949596865634,2025-07-01,2025-Q3,Early,2025-07-31,full_ar1
,213,1.1194742736687333,0.9010097822598486,2025-07-01,2025-Q3,Early,2025-07-31,full_ar1
,214,1.044804496444212,0.7277805004384921,2025-07-01,2025-Q3,Early,2025-07-31,full_ar1
,215,0.9847834808843086,0.6280617948147685,2025-07-01,2025-Q3,Early,2025-07-31,full_ar1
,216,1.4150567308595408,2.4266423214256587,2025-07-01,2025-Q3,Early,2025-07-31,full_ar1
,217,1.352966961547774,2.1842139672325693,2025-07-01,2025-Q3,Early,2025-07-31,full_ar1
,218,1.2883945373270154,1.9423348694369027,2025-07-01,2025-Q3,Early,2025-07-31,full_ar1
,219,1.1409341503215649,1.3961564480405868,2025-07-01,2025-Q3,Early,2025-07-31,full_ar1
,220,1.082090378664817,1.2303705364615405,2025-07-01,2025-Q3,Early,2025-07-31,full_ar1
,221,1.0269550774532155,1.0880741306974635,2025-07-01,2025-Q3,Early,2025-07-31,full_ar1
,222,0.6318287285640654,-0.3684482731265104,2025-07-01,2025-Q3,Early,2025-07-31,full_ar1
,223,0.5923622944251135,-0.35218673721824373,2025-07-01,2025-Q3,Early,2025-07-31,full_ar1
,224,0.559422937617749,-0.317907889185466,2025-07-01,2025-Q3,Early,2025-07-31,full_ar1
,225,0.7562861114508462,0.5955326134727572,2025-07-01,2025-Q3,Early,2025-07-31,full_ar1
,226,0.7225458750271673,0.5440538273088886,2025-07-01,2025-Q3,Early,2025-07-31,full_ar1
,227,0.6878402657021923,0.4856478546543813,2025-07-01,2025-Q3,Early,2025-07-31,full_ar1
,228,0.6575849565896081,0.44555357429533987,2025-07-01,2025-Q3,Early,2025-07-31,full_ar1
,229,0.6247457936549214,0.3950179387404492,2025-07-01,2025-Q3,Early,2025-07-31,full_ar1
,230,0.5933445030770743,0.3498894575964096,2025-07-01,2025-Q3,Early,2025-07-31,full_ar1
,231,0.3381991568154523,-0.5644001806623435,2025-07-01,2025-Q3,Early,2025-07-31,full_ar1
,232,0.31623237651006786,-0.5167300118377125,2025-07-01,2025-Q3,Early,2025-07-31,full_ar1
,233,0.2983065524746194,-0.46151037429569874,2025-07-01,2025-Q3,Early,2025-07-31,full_ar1
,234,0.006911554502547768,-1.4790738365134246,2025-07-01,2025-Q3,Early,2025-07-31,full_ar1
,235,0.00023999694785083528,-1.3306540766482668,2025-07-01,2025-Q3,Early,2025-07-31,full_ar1
,236,-0.0023028958494834663,-1.183147110593611,2025-07-01,2025-Q3,Early,2025-07-31,full_ar1
,237,0.2949588238638099,0.10847991028200554,2025-07-01,2025-Q3,Early,2025-07-31,full_ar1
,238,0.28616061107322444,0.11826615045629138,2025-07-01,2025-Q3,Early,2025-07-31,full_ar1
,239,0.27415041304382376,0.10990910151166448,2025-07-01,2025-Q3,Early,2025-07-31,full_ar1
,240,0.07803349871308124,-0.6127234724189904,2025-07-01,2025-Q3,Early,2025-07-31,full_ar1
,241,0.07048773162346429,-0.5560757038192569,2025-07-01,2025-Q3,Early,2025-07-31,full_ar1
,242,0.06548514644106525,-0.49554519884009596,2025-07-01,2025-Q3,Early,2025-07-31,full_ar1
,243,0.9469932741960534,2.9969931212179564,2025-07-01,2025-Q3,Early,2025-07-31,full_ar1
,244,0.9182490336981453,2.720302443590892,2025-07-01,2025-Q3,Early,2025-07-31,full_ar1
,245,0.8795154028601755,2.4242779520451485,2025-07-01,2025-Q3,Early,2025-07-31,full_ar1
,246,0.841363142717292,2.1626786843083368,2025-07-01,2025-Q3,Early,2025-07-31,full_ar1
,247,0.8001693469255643,1.9160598275655656,2025-07-01,2025-Q3,Early,2025-07-31,full_ar1
,248,0.7602800931222297,1.6968524969604464,2025-07-01,2025-Q3,Early,2025-07-31,full_ar1
,249,0.47519739275015654,0.5442629322849626,2025-07-01,2025-Q3,Early,2025-07-31,full_ar1
,250,0.4458995894666743,0.46332367154433424,2025-07-01,2025-Q3,Early,2025-07-31,full_ar1
,251,0.4212605603124947,0.40591004140085896,2025-07-01,2025-Q3,Early,2025-07-31,full_ar1
,252,0.7709069378013473,1.8013663502469661,2025-07-01,2025-Q3,Early,2025-07-31,full_ar1
,253,0.7397450454962027,1.6228325227456049,2025-07-01,2025-Q3,Early,2025-07-31,full_ar1
,254,0.7054985013329846,1.4434487253228294,2025-07-01,2025-Q3,Early,2025-07-31,full_ar1
,255,0.88060353368888,2.092726835429566,2025-07-01,2025-Q3,Early,2025-07-31,full_ar1
,256,0.8412013509793141,1.869177732596023,2025-07-01,2025-Q3,Early,2025-07-31,full_ar1
,257,0.8007503817809387,1.658857904054757,2025-07-01,2025-Q3,Early,2025-07-31,full_ar1
,258,0.4664314422371994,0.3259246755402847,2025-07-01,2025-Q3,Early,2025-07-31,full_ar1
,259,0.4367759507353719,0.26658192382948653,2025-07-01,2025-Q3,Early,2025-07-31,full_ar1
,260,0.41227728410657016,0.23090574439425723,2025-07-01,2025-Q3,Early,2025-07-31,full_ar1
,261,0.7494714026960207,1.59662596626707,2025-07-01,2025-Q3,Early,2025-07-31,full_ar1
,262,0.719061983229772,1.4405358989928643,2025-07-01,2025-Q3,Early,2025-07-31,full_ar1
,263,0.6857278092055168,1.281796818641078,2025-07-01,2025-Q3,Early,2025-07-31,full_ar1
,264,0.7192054228491122,1.3961599834949001,2025-07-01,2025-Q3,Early,2025-07-31,full_ar1
,265,0.684823193396894,1.2416326177105024,2025-07-01,2025-Q3,Early,2025-07-31,full_ar1
,266,0.6510160075959381,1.1006765556267304,2025-07-01,2025-Q3,Early,2025-07-31,full_ar1
,267,0.5924369874931595,0.8739306710099234,2025-07-01,2025-Q3,Early,2025-07-31,full_ar1
,268,0.5620769664646503,0.7719395942399894,2025-07-01,2025-Q3,Early,2025-07-31,full_ar1
,269,0.533515821234299,0.6830808563523052,2025-07-01,2025-Q3,Early,2025-07-31,full_ar1
,270,0.6150488533295527,1.026041753325724,2025-07-01,2025-Q3,Early,2025-07-31,full_ar1
,271,0.5863288020165462,0.9166801586234224,2025-07-01,2025-Q3,Early,2025-07-31,full_ar1
,272,0.5576564905200986,0.8135914150317929,2025-07-01,2025-Q3,Early,2025-07-31,full_ar1
,273,1.0173094128825757,2.612769396874371,2025-07-01,2025-Q3,Early,2025-07-31,full_ar1
,274,0.9767171483423884,2.3503607785537692,2025-07-01,2025-Q3,Early,2025-07-31,full_ar1
,275,0.9317098069260049,2.0897641928047364,2025-07-01,2025-Q3,Early,2025-07-31,full_ar1
,276,0.6142367133706297,0.796105484642478,2025-07-01,2025-Q3,Early,2025-07-31,full_ar1
,277,0.5779753851667453,0.6848726761232289,2025-07-01,2025-Q3,Early,2025-07-31,full_ar1
,278,0.5466898806294369,0.6017449503789217,2025-07-01,2025-Q3,Early,2025-07-31,full_ar1
,279,0.9238339352631424,2.1059680503733107,2025-07-01,2025-Q3,Early,2025-07-31,full_ar1
,280,0.8856908162522041,1.8950771818860428,2025-07-01,2025-Q3,Early,2025-07-31,full_ar1
,281,0.8443710199581599,1.6851023647792127,2025-07-01,2025-Q3,Early,2025-07-31,full_ar1
,282,1.5959528343653568,4.571105784658425,2025-07-01,2025-Q3,Early,2025-07-31,full_ar1
,283,1.5331963688469274,4.107701726256276,2025-07-01,2025-Q3,Early,2025-07-31,full_ar1
,284,1.4629123517643994,3.651267788264061,2025-07-01,2025-Q3,Early,2025-07-31,full_ar1
,285,1.4678070203251257,3.530979034952963,2025-07-01,2025-Q3,Early,2025-07-31,full_ar1
,286,1.3964850042398114,3.133037174063178,2025-07-01,2025-Q3,Early,2025-07-31,full_ar1
,287,1.32708579384658,2.775700875582959,2025-07-01,2025-Q3,Early,2025-07-31,full_ar1
,288,0.4311518577916901,-0.7609326308340001,2025-07-01,2025-Q3,Early,2025-07-31,full_ar1
,289,0.391472599441999,-0.736222241269607,2025-07-01,2025-Q3,Early,2025-07-31,full_ar1
,290,0.3645362526342122,-0.6664849788969515,2025-07-01,2025-Q3,Early,2025-07-31,full_ar1
,291,0.4762038288488357,-0.0775489803695496,2025-07-01,2025-Q3,Early,2025-07-31,full_ar1
,292,0.45390725205335125,-0.05943975891746606,2025-07-01,2025-Q3,Early,2025-07-31,full_ar1
,293,0.4316866328488961,-0.05047607373426694,2025-07-01,2025-Q3,Early,2025-07-31,full_ar1
,294,0.6563101796152955,0.9111733386320123,2025-07-01,2025-Q3,Early,2025-07-31,full_ar1
,0,-0.8943643607115,-2.5368609181442943,2025-10-01,2025-Q4,Early,2025-10-31,full_ar1
,1,-0.18864074507870635,-1.6457436711325326,2025-10-01,2025-Q4,Early,2025-10-31,full_ar1
,2,-1.4427290665951942,-1.2436352403225677,2025-10-01,2025-Q4,Early,2025-10-31,full_ar1
,3,1.0988842717582048,-0.7770404052615651,2025-10-01,2025-Q4,Early,2025-10-31,full_ar1
,4,1.2062062007570813,0.11312470013970877,2025-10-01,2025-Q4,Early,2025-10-31,full_ar1
,5,-0.2656470930633594,-0.8478690065720278,2025-10-01,2025-Q4,Early,2025-10-31,full_ar1
,6,-0.7139289674323375,-1.4296913840382208,2025-10-01,2025-Q4,Early,2025-10-31,full_ar1
,7,2.139578109670814,-0.4304897533565468,2025-10-01,2025-Q4,Early,2025-10-31,full_ar1
,8,3.1169570176527217,0.09911632312988061,2025-10-01,2025-Q4,Early,2025-10-31,full_ar1
,9,2.300163965655085,-0.2237893788015205,2025-10-01,2025-Q4,Early,2025-10-31,full_ar1
,10,2.8422186140701884,-0.09835127499608798,2025-10-01,2025-Q4,Early,2025-10-31,full_ar1
,11,1.246367670916464,-0.8241849800853898,2025-10-01,2025-Q4,Early,2025-10-31,full_ar1
,12,1.3983872317944626,-0.7087342629700739,2025-10-01,2025-Q4,Early,2025-10-31,full_ar1
,13,0.35800130637249106,-0.7076691729234129,2025-10-01,2025-Q4,Early,2025-10-31,full_ar1
,14,1.3486397051873524,-1.168032974509893,2025-10-01,2025-Q4,Early,2025-10-31,full_ar1
,15,0.3002881783069911,-2.82245984980142,2025-10-01,2025-Q4,Early,2025-10-31,full_ar1
,16,1.138311871248887,-2.642484755741766,2025-10-01,2025-Q4,Early,2025-10-31,full_ar1
,17,2.827634156657039,-2.553659024450628,2025-10-01,2025-Q4,Early,2025-10-31,full_ar1
,18,0.9469136954722824,-2.721829242839107,2025-10-01,2025-Q4,Early,2025-10-31,full_ar1
,19,1.2306547174810782,-2.97809570717264,2025-10-01,2025-Q4,Early,2025-10-31,full_ar1
,20,1.786724062521088,-2.9082228345065184,2025-10-01,2025-Q4,Early,2025-10-31,full_ar1
,21,1.4504042276304256,-2.0318466479303927,2025-10-01,2025-Q4,Early,2025-10-31,full_ar1
,22,0.4260309765262777,-2.847302682581735,2025-10-01,2025-Q4,Early,2025-10-31,full_ar1
,23,-0.9246845706589613,-1.364663215580239,2025-10-01,2025-Q4,Early,2025-10-31,full_ar1
,24,0.136598814483958,-2.4855932334089843,2025-10-01,2025-Q4,Early,2025-10-31,full_ar1
,25,0.6822659360155217,-2.8711993554399258,2025-10-01,2025-Q4,Early,2025-10-31,full_ar1
,26,9.233159447410046,-0.4385998293155229,2025-10-01,2025-Q4,Early,2025-10-31,full_ar1
,27,18.348674397915772,-0.7308062553170249,2025-10-01,2025-Q4,Early,2025-10-31,full_ar1
,28,15.683208078435051,-0.038598701351249376,2025-10-01,2025-Q4,Early,2025-10-31,full_ar1
,29,13.557231574213827,-0.20336641468984518,2025-10-01,2025-Q4,Early,2025-10-31,full_ar1
,30,13.650555979567903,1.2216181591013437,2025-10-01,2025-Q4,Early,2025-10-31,full_ar1
,31,13.14140808014136,1.394121768573611,2025-10-01,2025-Q4,Early,2025-10-31,full_ar1
,32,10.600446729545757,1.6164278027767336,2025-10-01,2025-Q4,Early,2025-10-31,full_ar1
,33,10.97028051405521,2.7888496641226723,2025-10-01,2025-Q4,Early,2025-10-31,full_ar1
,34,11.77561516093195,2.6476625415385304,2025-10-01,2025-Q4,Early,2025-10-31,full_ar1
,35,10.169507372642784,3.2463313961573643,2025-10-01,2025-Q4,Early,2025-10-31,full_ar1
,36,9.995993859930124,2.8912690874188773,2025-10-01,2025-Q4,Early,2025-10-31,full_ar1
,37,8.285560714297455,2.5057479452716533,2025-10-01,2025-Q4,Early,2025-10-31,full_ar1
,38,4.922428839547738,-0.6569713451160817,2025-10-01,2025-Q4,Early,2025-10-31,full_ar1
,39,-5.114159807845219,-3.305165376929623,2025-10-01,2025-Q4,Early,2025-10-31,full_ar1
,40,-0.09634442543849453,-3.427999854378065,2025-10-01,2025-Q4,Early,2025-10-31,full_ar1
,41,1.7666124542821087,-2.5645368715256645,2025-10-01,2025-Q4,Early,2025-10-31,full_ar1
,42,2.0962829253573485,-2.7555888610707893,2025-10-01,2025-Q4,Early,2025-10-31,full_ar1
,43,4.09545625684712,-1.8073156542891098,2025-10-01,2025-Q4,Early,2025-10-31,full_ar1
,44,3.4547787954407676,-1.5432319407975863,2025-10-01,2025-Q4,Early,2025-10-31,full_ar1
,45,2.242149582226766,-2.2365239835528143,2025-10-01,2025-Q4,Early,2025-10-31,full_ar1
,46,-1.2820221984615026,-3.5007727058664972,2025-10-01,2025-Q4,Early,2025-10-31,full_ar1
,47,-0.03478581203818043,-2.6570437509679894,2025-10-01,2025-Q4,Early,2025-10-31,full_ar1
,48,-2.3968093895367932,-3.887287631114491,2025-10-01,2025-Q4,Early,2025-10-31,full_ar1
,49,0.4225799564455378,-2.569728552123107,2025-10-01,2025-Q4,Early,2025-10-31,full_ar1
,50,1.8822206137420885,-2.5313429688173947,2025-10-01,2025-Q4,Early,2025-10-31,full_ar1
,51,0.5026128792533091,-3.361054943631655,2025-10-01,2025-Q4,Early,2025-10-31,full_ar1
,52,-1.6139994971369247,-3.4975260100112044,2025-10-01,2025-Q4,Early,2025-10-31,full_ar1
,53,-6.2746120439820565,-5.533147502061324,2025-10-01,2025-Q4,Early,2025-10-31,full_ar1
,54,-7.215243522291203,-4.787539689017538,2025-10-01,2025-Q4,Early,2025-10-31,full_ar1
,55,-5.762364290207792,-5.408682685459941,2025-10-01,2025-Q4,Early,2025-10-31,full_ar1
,56,-4.881962311065571,-4.271733001172301,2025-10-01,2025-Q4,Early,2025-10-31,full_ar1
,57,-6.169309938265587,-4.413619577168234,2025-10-01,2025-Q4,Early,2025-10-31,full_ar1
,58,-3.6894744122563075,-3.4396227368217485,2025-10-01,2025-Q4,Early,2025-10-31,full_ar1
,59,-3.824214748194125,-2.812982935238944,2025-10-01,2025-Q4,Early,2025-10-31,full_ar1
,60,-2.118992939761804,-3.322093993489247,2025-10-01,2025-Q4,Early,2025-10-31,full_ar1
,61,-0.9819275014940364,-4.13108308809373,2025-10-01,2025-Q4,Early,2025-10-31,full_ar1
,62,-2.7057834982034885,-3.9185233985731824,2025-10-01,2025-Q4,Early,2025-10-31,full_ar1
,63,-2.5996269781186534,-2.5132714572582433,2025-10-01,2025-Q4,Early,2025-10-31,full_ar1
,64,-3.5477689477204812,-2.1100191899990826,2025-10-01,2025-Q4,Early,2025-10-31,full_ar1
,65,-0.9176355318146014,1.390649759771014,2025-10-01,2025-Q4,Early,2025-10-31,full_ar1
,66,-1.3986329755695828,2.5074773683760423,2025-10-01,2025-Q4,Early,2025-10-31,full_ar1
,67,-4.302765268448096,2.497688117841306,2025-10-01,2025-Q4,Early,2025-10-31,full_ar1
,68,-2.9045874035613743,3.345320790438171,2025-10-01,2025-Q4,Early,2025-10-31,full_ar1
,69,-3.654869775025444,4.153407800892239,2025-10-01,2025-Q4,Early,2025-10-31,full_ar1
,70,-8.388700720164977,2.7895315870096304,2025-10-01,2025-Q4,Early,2025-10-31,full_ar1
,71,-7.7070362664229,3.44572110227537,2025-10-01,2025-Q4,Early,2025-10-31,full_ar1
,72,-6.704518335176547,2.4271058799787726,2025-10-01,2025-Q4,Early,2025-10-31,full_ar1
,73,-9.387072434710488,0.8698200451111859,2025-10-01,2025-Q4,Early,2025-10-31,full_ar1
,74,-9.092343338030624,1.5570523186782643,2025-10-01,2025-Q4,Early,2025-10-31,full_ar1
,75,-7.397088483551961,2.1691799227402164,2025-10-01,2025-Q4,Early,2025-10-31,full_ar1
,76,-4.468858843219458,3.386785952598903,2025-10-01,2025-Q4,Early,2025-10-31,full_ar1
,77,-4.730427632100842,4.323588741851824,2025-10-01,2025-Q4,Early,2025-10-31,full_ar1
,78,-4.221824825839209,3.8777613003572764,2025-10-01,2025-Q4,Early,2025-10-31,full_ar1
,79,-5.011886086456756,4.473030787481752,2025-10-01,2025-Q4,Early,2025-10-31,full_ar1
,80,-5.468294402694433,4.614090226642132,2025-10-01,2025-Q4,Early,2025-10-31,full_ar1
,81,-4.848371800773646,4.895849623166863,2025-10-01,2025-Q4,Early,2025-10-31,full_ar1
,82,-3.6339509640131475,7.468398939715769,2025-10-01,2025-Q4,Early,2025-10-31,full_ar1
,83,-4.687776851465372,6.84506038983691,2025-10-01,2025-Q4,Early,2025-10-31,full_ar1
,84,-5.631547080128011,7.291849456239776,2025-10-01,2025-Q4,Early,2025-10-31,full_ar1
,85,-3.056406230985039,8.365114730469703,2025-10-01,2025-Q4,Early,2025-10-31,full_ar1
,86,-4.581301947210151,8.359988834189442,2025-10-01,2025-Q4,Early,2025-10-31,full_ar1
,87,-5.753572797688992,8.453779566657566,2025-10-01,2025-Q4,Early,2025-10-31,full_ar1
,88,-8.221882498078195,7.719760898910848,2025-10-01,2025-Q4,Early,2025-10-31,full_ar1
,89,-8.221095703580055,7.921905112085226,2025-10-01,2025-Q4,Early,2025-10-31,full_ar1
,90,-9.774764473662033,7.3937022087373885,2025-10-01,2025-Q4,Early,2025-10-31,full_ar1
,91,-9.704167526511585,7.733671378891409,2025-10-01,2025-Q4,Early,2025-10-31,full_ar1
,92,-11.322869388869197,7.566049652275642,2025-10-01,2025-Q4,Early,2025-10-31,full_ar1
,93,-10.906371620941433,7.234670632666375,2025-10-01,2025-Q4,Early,2025-10-31,full_ar1
,94,-10.116875338185952,6.905500244075707,2025-10-01,2025-Q4,Early,2025-10-31,full_ar1
,95,-9.306487940334492,6.589880235941082,2025-10-01,2025-Q4,Early,2025-10-31,full_ar1
,96,-9.44977018173305,6.072002910657692,2025-10-01,2025-Q4,Early,2025-10-31,full_ar1
,97,-8.690228847096867,5.792689615795989,2025-10-01,2025-Q4,Early,2025-10-31,full_ar1
,98,-7.978366448053435,5.5275778583887165,2025-10-01,2025-Q4,Early,2025-10-31,full_ar1
,99,-4.454109693489045,5.957737082696398,2025-10-01,2025-Q4,Early,2025-10-31,full_ar1
,100,-4.047338758455911,5.688879584104303,2025-10-01,2025-Q4,Early,2025-10-31,full_ar1
,101,-3.7055350610716085,5.429123039175446,2025-10-01,2025-Q4,Early,2025-10-31,full_ar1
,102,-10.155069914121436,3.492039364371248,2025-10-01,2025-Q4,Early,2025-10-31,full_ar1
,103,-9.41296505474091,3.323774094422507,2025-10-01,2025-Q4,Early,2025-10-31,full_ar1
,104,-8.65750305754465,3.170769540518315,2025-10-01,2025-Q4,Early,2025-10-31,full_ar1
,105,-3.0978418167513277,4.280225166550098,2025-10-01,2025-Q4,Early,2025-10-31,full_ar1
,106,-2.775249546997692,4.090631685659899,2025-10-01,2025-Q4,Early,2025-10-31,full_ar1
,107,-2.5324218945628494,3.904265328188363,2025-10-01,2025-Q4,Early,2025-10-31,full_ar1
,108,-4.606281019891909,3.1190241791472406,2025-10-01,2025-Q4,Early,2025-10-31,full_ar1
,109,-4.258526186539173,2.973467352765697,2025-10-01,2025-Q4,Early,2025-10-31,full_ar1
,110,-3.914420514321389,2.837140014016691,2025-10-01,2025-Q4,Early,2025-10-31,full_ar1
,111,-4.534953833115625,2.4526640340622485,2025-10-01,2025-Q4,Early,2025-10-31,full_ar1
,112,-4.175044109178881,2.3392820742358142,2025-10-01,2025-Q4,Early,2025-10-31,full_ar1
,113,-3.8340114887021937,2.232156118937062,2025-10-01,2025-Q4,Early,2025-10-31,full_ar1
,114,-6.5790503736148125,1.291054349462403,2025-10-01,2025-Q4,Early,2025-10-31,full_ar1
,115,-6.080731285436098,1.2280764666384527,2025-10-01,2025-Q4,Early,2025-10-31,full_ar1
,116,-5.589043288543157,1.1714545197129826,2025-10-01,2025-Q4,Early,2025-10-31,full_ar1
,117,-9.2706402321894,-0.02828202274544056,2025-10-01,2025-Q4,Early,2025-10-31,full_ar1
,118,-8.56632640772748,-0.03232070560656334,2025-10-01,2025-Q4,Early,2025-10-31,full_ar1
,119,-7.873208135816364,-0.031461957083968525,2025-10-01,2025-Q4,Early,2025-10-31,full_ar1
,120,-4.422567266746696,0.7518152879669977,2025-10-01,2025-Q4,Early,2025-10-31,full_ar1
,121,-4.0188540760876865,0.7210355827079618,2025-10-01,2025-Q4,Early,2025-10-31,full_ar1
,122,-3.6794936884118954,0.6884782417960674,2025-10-01,2025-Q4,Early,2025-10-31,full_ar1
,123,-7.995735705360203,-0.6377740725986883,2025-10-01,2025-Q4,Early,2025-10-31,full_ar1
,124,-7.402638866260742,-0.61455700942763,2025-10-01,2025-Q4,Early,2025-10-31,full_ar1
,125,-6.806685054463937,-0.5871420315479668,2025-10-01,2025-Q4,Early,2025-10-31,full_ar1
,126,-6.037336261701349,-0.5008693470393644,2025-10-01,2025-Q4,Early,2025-10-31,full_ar1
,127,-5.537616984073584,-0.4776989128841388,2025-10-01,2025-Q4,Early,2025-10-31,full_ar1
,128,-5.080958191955039,-0.45582110750086935,2025-10-01,2025-Q4,Early,2025-10-31,full_ar1
,129,-5.929404407781484,-0.7922524552048241,2025-10-01,2025-Q4,Early,2025-10-31,full_ar1
,130,-5.459048183817801,-0.7576540154042003,2025-10-01,2025-Q4,Early,2025-10-31,full_ar1
,131,-5.013180161399582,-0.7231931846800915,2025-10-01,2025-Q4,Early,2025-10-31,full_ar1
,132,-1.7060581118106186,0.12772370350508921,2025-10-01,2025-Q4,Early,2025-10-31,full_ar1
,133,-1.5243481036396915,0.12561660545115924,2025-10-01,2025-Q4,Early,2025-10-31,full_ar1
,134,-1.390096082367071,0.12030542053196248,2025-10-01,2025-Q4,Early,2025-10-31,full_ar1
,135,-3.2669757627126326,-0.44903667398329156,2025-10-01,2025-Q4,Early,2025-10-31,full_ar1
,136,-3.0259514957302662,-0.43106790566236075,2025-10-01,2025-Q4,Early,2025-10-31,full_ar1
,137,-2.7826191894987824,-0.41165161547333173,2025-10-01,2025-Q4,Early,2025-10-31,full_ar1
,138,-4.366127190126119,-0.9058487636212749,2025-10-01,2025-Q4,Early,2025-10-31,full_ar1
,139,-4.032620527582548,-0.8667636700713506,2025-10-01,2025-Q4,Early,2025-10-31,full_ar1
,140,-3.705955985249479,-0.8273951077326853,2025-10-01,2025-Q4,Early,2025-10-31,full_ar1
,141,-2.2683578456164737,-0.46836035619108796,2025-10-01,2025-Q4,Early,2025-10-31,full_ar1
,142,-2.065554275092932,-0.4454800678649999,2025-10-01,2025-Q4,Early,2025-10-31,full_ar1
,143,-1.8920427198144978,-0.4249367587370214,2025-10-01,2025-Q4,Early,2025-10-31,full_ar1
,144,-1.6089360013847585,-0.3696022034390774,2025-10-01,2025-Q4,Early,2025-10-31,full_ar1
,145,-1.4744445300805964,-0.3525330044848862,2025-10-01,2025-Q4,Early,2025-10-31,full_ar1
,146,-1.3525766256227236,-0.3363909296028397,2025-10-01,2025-Q4,Early,2025-10-31,full_ar1
,147,-5.299826930597344,-1.472285217143854,2025-10-01,2025-Q4,Early,2025-10-31,full_ar1
,148,-4.92125079132037,-1.4101936858870927,2025-10-01,2025-Q4,Early,2025-10-31,full_ar1
,149,-4.52810427296095,-1.346308550839272,2025-10-01,2025-Q4,Early,2025-10-31,full_ar1
,150,-4.0591323517218605,-1.2568428616851268,2025-10-01,2025-Q4,Early,2025-10-31,full_ar1
,151,-3.723904133935806,-1.199243039486535,2025-10-01,2025-Q4,Early,2025-10-31,full_ar1
,152,-3.4169716611732937,-1.1443827576077226,2025-10-01,2025-Q4,Early,2025-10-31,full_ar1
,153,-7.15022108735057,-2.2313892736640164,2025-10-01,2025-Q4,Early,2025-10-31,full_ar1
,154,-6.61860799032706,-2.13452436695002,2025-10-01,2025-Q4,Early,2025-10-31,full_ar1
